ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante,resultado,local,eficiencia
2020,12/27/2020,27,Arena da Baixada,Jean Pierre Goncalves Lima,0.0,42372.0,athletico-pr,vasco da gama,Paulo Autuori,Ricardo Sá Pinto,12.0,16.0,21500000.0,11350000.0,26.8,28.1,3.0,0.0,2.0,0.0,6.0,5.0,14.0,11.0,10.0,14.0,4.0,5.0,1.0,3.0,16.0,11.0,6.0,5.0,derrota,fora,0.0
2020,1/8/2021,28,Estádio Antonio Accioly,Savio Pereira Sampaio,0.0,13000.0,atlético-go,vasco da gama,Marcelo Cabo,Vanderlei Luxemburgo,12.0,16.0,7100000.0,22000000.0,26.8,28.5,0.0,0.0,0.0,0.0,3.0,4.0,19.0,17.0,16.0,19.0,6.0,2.0,2.0,2.0,8.0,15.0,4.0,6.0,empate,fora,0.0
2020,10/18/2020,17,Estádio Beira-Rio,Braulio da Silva Machado,0.0,56000.0,internacional,vasco da gama,Eduardo Coudet,Alexandre Grasseli,2.0,12.0,25400000.0,23150000.0,29.6,27.0,2.0,0.0,2.0,0.0,6.0,3.0,17.0,11.0,11.0,16.0,4.0,5.0,1.0,0.0,13.0,8.0,4.0,4.0,derrota,fora,0.0
2020,1/21/2021,31,Estádio Nabi Abi Chedid,Leandro Pedro Vuaden,0.0,13212.0,rb bragantino,vasco da gama,Maurício Barbieri,Vanderlei Luxemburgo,12.0,14.0,22450000.0,20350000.0,25.9,27.9,4.0,1.0,1.0,0.0,3.0,3.0,12.0,17.0,16.0,12.0,3.0,5.0,1.0,0.0,20.0,8.0,8.0,3.0,derrota,fora,0.125
2020,8/14/2020,2,Estádio São Januário,Rodolpho Toski Marques,0.0,24584.0,vasco da gama,sport recife,Ramon Menezes,Daniel Paulista,10.0,3.0,18030000.0,7000000.0,27.0,27.2,2.0,0.0,2.0,0.0,5.0,8.0,29.0,17.0,16.0,29.0,1.0,4.0,1.0,4.0,9.0,13.0,2.0,8.0,vitoria,casa,0.2222222222222222
2020,8/16/2020,3,Estádio São Januário,Wilton Sampaio,0.0,24584.0,vasco da gama,são paulo,Ramon Menezes,Fernando Diniz,7.0,1.0,16430000.0,27300000.0,26.4,28.5,2.0,1.0,0.0,0.0,3.0,4.0,16.0,15.0,15.0,14.0,4.0,1.0,1.0,1.0,8.0,11.0,5.0,4.0,vitoria,casa,0.25
2020,8/23/2020,5,Estádio São Januário,Savio Pereira Sampaio,0.0,24584.0,vasco da gama,grêmio,Ramon Menezes,Renato Gaúcho,1.0,9.0,18330000.0,48100000.0,26.8,27.4,0.0,0.0,0.0,0.0,6.0,4.0,23.0,17.0,17.0,23.0,4.0,3.0,1.0,0.0,10.0,14.0,6.0,5.0,empate,casa,0.0
2020,9/6/2020,8,Estádio São Januário,Raphael Claus,0.0,24584.0,vasco da gama,athletico-pr,Ramon Menezes,Eduardo Barros,4.0,9.0,16130000.0,9330000.0,26.1,25.3,1.0,0.0,1.0,0.0,3.0,2.0,7.0,16.0,15.0,5.0,4.0,1.0,2.0,1.0,8.0,14.0,5.0,4.0,vitoria,casa,0.125
2020,9/11/2020,9,Estádio São Januário,Héber Lopes,0.0,24584.0,vasco da gama,atlético-go,Ramon Menezes,Vágner Mancini,4.0,18.0,20250000.0,8550000.0,26.9,24.9,1.0,2.0,0.0,0.0,1.0,4.0,15.0,23.0,23.0,13.0,5.0,4.0,0.0,1.0,9.0,13.0,2.0,4.0,derrota,casa,0.1111111111111111
2020,9/27/2020,12,Estádio São Januário,Rodolpho Toski Marques,0.0,24584.0,vasco da gama,rb bragantino,Ramon Menezes,Maurício Barbieri,6.0,18.0,20000000.0,16680000.0,25.5,27.3,1.0,1.0,0.0,0.0,2.0,5.0,9.0,16.0,16.0,7.0,2.0,0.0,4.0,1.0,10.0,12.0,4.0,6.0,empate,casa,0.1
2020,10/10/2020,15,Estádio São Januário,Flavio Rodrigues de Souza,0.0,24584.0,vasco da gama,flamengo,Alexandre Grasseli,Domènec Torrent,11.0,2.0,22150000.0,52200000.0,26.4,26.6,1.0,2.0,1.0,0.0,5.0,5.0,14.0,25.0,24.0,13.0,1.0,3.0,3.0,2.0,13.0,8.0,6.0,2.0,derrota,casa,0.07692307692307693
2020,11/19/2020,16,Estádio São Januário,Jean Pierre Goncalves Lima,0.0,24584.0,vasco da gama,fortaleza,Ricardo Sá Pinto,Rogério Ceni,11.0,8.0,22200000.0,7300000.0,27.8,30.0,0.0,0.0,0.0,0.0,4.0,11.0,11.0,20.0,17.0,10.0,5.0,5.0,1.0,1.0,11.0,18.0,4.0,6.0,empate,casa,0.0
2020,11/8/2020,20,Estádio São Januário,Anderson Daronco,0.0,24584.0,vasco da gama,palmeiras,Ricardo Sá Pinto,Abel Ferreira,15.0,8.0,25050000.0,62950000.0,27.6,27.1,0.0,1.0,0.0,0.0,0.0,4.0,17.0,19.0,19.0,16.0,2.0,3.0,0.0,1.0,9.0,8.0,5.0,2.0,derrota,casa,0.0
2020,12/20/2020,26,Estádio São Januário,Ricardo Marques Ribeiro,0.0,24584.0,vasco da gama,santos fc,Ricardo Sá Pinto,Cuca,17.0,8.0,11400000.0,22550000.0,28.0,24.1,1.0,0.0,1.0,0.0,1.0,2.0,26.0,15.0,14.0,25.0,5.0,1.0,0.0,1.0,4.0,19.0,1.0,9.0,vitoria,casa,0.25
2020,1/10/2021,29,Estádio São Januário,Raphael Claus,0.0,24584.0,vasco da gama,botafogo,Vanderlei Luxemburgo,Eduardo Barroca,16.0,19.0,22100000.0,7500000.0,27.3,24.8,3.0,0.0,1.0,0.0,6.0,3.0,11.0,13.0,13.0,9.0,4.0,3.0,0.0,4.0,18.0,12.0,4.0,5.0,vitoria,casa,0.16666666666666666
2020,1/24/2021,32,Estádio São Januário,Vinicius Gonçalves Dias Araujo,0.0,24584.0,vasco da gama,atlético-mg,Vanderlei Luxemburgo,Jorge Sampaoli,16.0,3.0,25150000.0,30100000.0,28.3,26.9,3.0,2.0,2.0,0.0,2.0,9.0,15.0,11.0,10.0,13.0,2.0,0.0,0.0,0.0,6.0,17.0,2.0,9.0,vitoria,casa,0.5
2020,1/31/2021,33,Estádio São Januário,Wilton Sampaio,0.0,24584.0,vasco da gama,ec bahia,Vanderlei Luxemburgo,Dado Cavalcanti,14.0,16.0,25150000.0,9050000.0,28.3,27.7,0.0,0.0,0.0,0.0,6.0,6.0,15.0,16.0,15.0,13.0,2.0,5.0,0.0,1.0,8.0,9.0,3.0,5.0,empate,casa,0.0
2020,9/14/2020,10,Estádio Olímpico Nilton Santos,Wilton Sampaio,0.0,46931.0,botafogo,vasco da gama,Paulo Autuori,Ramon Menezes,17.0,6.0,9000000.0,22750000.0,26.5,27.7,2.0,3.0,0.0,1.0,5.0,4.0,18.0,8.0,8.0,18.0,3.0,7.0,0.0,2.0,25.0,14.0,12.0,5.0,vitoria,fora,0.21428571428571427
2020,11/2/2020,19,Estádio Serra Dourada,Igor Junior Benevenuto,0.0,50049.0,goiás ec,vasco da gama,Enderson Moreira,Ricardo Sá Pinto,20.0,15.0,8050000.0,19300000.0,26.8,25.6,1.0,1.0,0.0,1.0,2.0,6.0,16.0,19.0,18.0,14.0,0.0,9.0,2.0,6.0,19.0,7.0,4.0,2.0,empate,fora,0.14285714285714285
2020,1/27/2021,1,Allianz Parque,Anderson Daronco,0.0,43600.0,palmeiras,vasco da gama,Abel Ferreira,Vanderlei Luxemburgo,9.0,10.0,15300000.0,25150000.0,27.1,27.4,1.0,1.0,1.0,1.0,6.0,3.0,19.0,11.0,11.0,17.0,2.0,2.0,0.0,2.0,14.0,12.0,7.0,5.0,empate,fora,0.08333333333333333
2020,9/3/2020,7,Estádio Urbano Caldeira,Rodrigo D,0.0,20120.0,santos fc,vasco da gama,Cuca,Ramon Menezes,12.0,3.0,22500000.0,11730000.0,27.4,26.4,2.0,2.0,1.0,1.0,9.0,2.0,17.0,21.0,20.0,16.0,1.0,3.0,2.0,1.0,11.0,9.0,3.0,3.0,empate,fora,0.2222222222222222
2020,11/22/2020,22,Estádio Cícero Pompeu de Toledo,Braulio da Silva Machado,0.0,67428.0,são paulo,vasco da gama,Fernando Diniz,Ricardo Sá Pinto,1.0,15.0,28300000.0,12780000.0,27.5,25.5,1.0,1.0,1.0,1.0,7.0,4.0,7.0,19.0,18.0,5.0,2.0,4.0,2.0,2.0,17.0,6.0,8.0,2.0,empate,fora,0.16666666666666666
2020,10/5/2020,13,Estádio Raimundo Sampaio,Leandro Pedro Vuaden,0.0,23018.0,atlético-mg,vasco da gama,Jorge Sampaoli,Ramon Menezes,1.0,6.0,31100000.0,23000000.0,26.9,26.0,4.0,1.0,4.0,1.0,,,,,,,,,,,,,,,derrota,fora,
2020,11/14/2020,21,Estádio Adelmar da Costa Carvalho,Héber Lopes,0.0,35000.0,sport recife,vasco da gama,Jair Ventura,Ricardo Sá Pinto,10.0,16.0,9000000.0,24000000.0,29.6,27.6,0.0,2.0,0.0,1.0,4.0,2.0,14.0,21.0,19.0,14.0,2.0,3.0,2.0,1.0,13.0,14.0,5.0,5.0,vitoria,fora,0.14285714285714285
2020,10/22/2020,18,Estádio São Januário,Caio Max Augusto Vieira,0.0,24584.0,vasco da gama,corinthians,Ricardo Sá Pinto,Vágner Mancini,13.0,17.0,17100000.0,27600000.0,25.0,27.4,1.0,2.0,0.0,1.0,9.0,6.0,12.0,18.0,15.0,12.0,2.0,7.0,1.0,2.0,17.0,11.0,6.0,3.0,derrota,casa,0.058823529411764705
2020,12/14/2020,25,Estádio São Januário,Rodolpho Toski Marques,0.0,24584.0,vasco da gama,fluminense,Ricardo Sá Pinto,Marcão,17.0,5.0,15130000.0,17000000.0,28.8,29.2,1.0,1.0,0.0,1.0,4.0,2.0,21.0,14.0,13.0,21.0,3.0,3.0,1.0,0.0,20.0,10.0,9.0,6.0,empate,casa,0.05
2020,1/17/2021,30,Estádio São Januário,Flavio Rodrigues de Souza,0.0,24584.0,vasco da gama,coritiba fc,Vanderlei Luxemburgo,Gustavo Morínigo,14.0,20.0,22000000.0,6450000.0,28.5,24.8,0.0,1.0,0.0,1.0,10.0,2.0,10.0,13.0,12.0,8.0,3.0,3.0,1.0,0.0,10.0,13.0,4.0,4.0,derrota,casa,0.0
2020,2/14/2021,36,Estádio São Januário,Flavio Rodrigues de Souza,0.0,24584.0,vasco da gama,internacional,Vanderlei Luxemburgo,Abel Braga,17.0,1.0,24750000.0,28800000.0,28.3,25.5,0.0,2.0,0.0,1.0,3.0,9.0,9.0,20.0,20.0,9.0,5.0,0.0,2.0,0.0,8.0,16.0,5.0,5.0,derrota,casa,0.0
2020,11/30/2020,23,Estádio São Januário,Luiz Flávio de Oliveira,0.0,24584.0,vasco da gama,ceará sc,Ricardo Sá Pinto,Guto Ferreira,17.0,14.0,11830000.0,6750000.0,25.8,27.6,1.0,4.0,0.0,2.0,9.0,3.0,14.0,18.0,16.0,11.0,2.0,3.0,1.0,3.0,12.0,11.0,7.0,4.0,derrota,casa,0.08333333333333333
2020,2/26/2021,38,Estádio São Januário,Leandro Pedro Vuaden,0.0,24584.0,vasco da gama,goiás ec,Vanderlei Luxemburgo,Glauber Ramos,17.0,18.0,23150000.0,5850000.0,27.9,26.2,3.0,2.0,1.0,2.0,9.0,6.0,12.0,18.0,17.0,12.0,3.0,9.0,2.0,2.0,27.0,20.0,6.0,7.0,vitoria,casa,0.1111111111111111
2019,11/10/2019,32,Estádio Rei Pelé,Rodrigo D,14690.0,20000.0,csa,vasco da gama,Argel Fucks,Vanderlei Luxemburgo,18.0,12.0,8900000.0,11600000.0,29.8,26.6,0.0,3.0,0.0,1.0,,,,,,,,,,,,,,,vitoria,fora,
2019,9/2/2019,17,Estádio Governador Magalhães Pinto,Héber Lopes,26052.0,57483.0,cruzeiro,vasco da gama,Rogério Ceni,Vanderlei Luxemburgo,16.0,14.0,22650000.0,16550000.0,30.0,25.5,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2019,12/5/2019,37,Arena Fonte Nova,Felipe Fernandes,25148.0,55000.0,ec bahia,vasco da gama,Roger Machado,Vanderlei Luxemburgo,11.0,12.0,12100000.0,15250000.0,27.4,25.9,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,empate,fora,
2019,11/14/2019,34,Estádio Jornalista Mário Filho,Wilton Sampaio,52757.0,78838.0,flamengo,vasco da gama,Jorge Jesus,Vanderlei Luxemburgo,1.0,11.0,83000000.0,19050000.0,27.8,27.1,4.0,4.0,2.0,2.0,,,,,,,,,,,,,,,empate,fora,
2019,10/26/2019,28,Estádio Governador Plácido Castelo,Jean Pierre Goncalves Lima,35178.0,60326.0,ceará sc,vasco da gama,Adilson Batista,Vanderlei Luxemburgo,15.0,11.0,8950000.0,19900000.0,29.7,26.4,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,empate,fora,
2019,8/12/2019,14,Estádio Serra Dourada,Jean Pierre Goncalves Lima,14529.0,50049.0,goiás ec,vasco da gama,Ney Franco,Vanderlei Luxemburgo,12.0,15.0,9450000.0,12900000.0,27.0,26.2,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,vitoria,fora,
2019,7/27/2019,12,Allianz Parque,Ricardo Marques Ribeiro,37754.0,43600.0,palmeiras,vasco da gama,Luiz Felipe Scolari,Vanderlei Luxemburgo,1.0,15.0,40700000.0,17550000.0,28.7,28.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,empate,fora,
2019,11/2/2019,30,Estádio Jornalista Mário Filho,Raphael Claus,16056.0,82238.0,fluminense,vasco da gama,Marcão,Vanderlei Luxemburgo,17.0,11.0,24550000.0,19900000.0,25.6,27.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,empate,fora,
2019,11/28/2019,35,Estádio Cícero Pompeu de Toledo,Savio Pereira Sampaio,11970.0,67428.0,são paulo,vasco da gama,Fernando Diniz,Vanderlei Luxemburgo,6.0,11.0,48700000.0,17350000.0,28.0,28.3,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2019,9/15/2019,19,Arena Condá,Flavio Rodrigues de Souza,8808.0,22600.0,chapecoense,vasco da gama,Emerson Cris,Vanderlei Luxemburgo,19.0,15.0,10700000.0,12750000.0,29.9,26.7,1.0,2.0,0.0,1.0,,,,,,,,,,,,,,,vitoria,fora,
2019,10/3/2019,21,Estádio Raimundo Sampaio,Héber Lopes,10485.0,23018.0,atlético-mg,vasco da gama,Rodrigo Santana,Vanderlei Luxemburgo,10.0,13.0,25650000.0,21150000.0,27.9,25.6,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,vitoria,fora,
2019,10/20/2019,27,Estádio Beira-Rio,Vinicius Gonçalves Dias Araujo,21273.0,56000.0,internacional,vasco da gama,Ricardo Colbachini,Vanderlei Luxemburgo,6.0,11.0,24900000.0,15450000.0,29.0,26.4,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,vitoria,fora,
2019,8/5/2019,13,Estádio Estadual Kléber José de Andrade,Marielson Alves Silva,9631.0,24584.0,vasco da gama,csa,Vanderlei Luxemburgo,Argel Fucks,15.0,19.0,15550000.0,11050000.0,27.3,31.6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,empate,casa,
2019,8/18/2019,15,Estádio Nacional de Brasília Mané Garrincha,Leandro Pedro Vuaden,65418.0,67000.0,vasco da gama,flamengo,Vanderlei Luxemburgo,Jorge Jesus,15.0,3.0,15000000.0,67300000.0,27.3,26.8,1.0,4.0,0.0,1.0,,,,,,,,,,,,,,,derrota,casa,
2019,8/25/2019,16,Estádio São Januário,Anderson Daronco,20404.0,24584.0,vasco da gama,são paulo,Vanderlei Luxemburgo,Cuca,15.0,4.0,20650000.0,39000000.0,25.7,27.7,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2019,9/7/2019,18,Estádio São Januário,Caio Max Augusto Vieira,20282.0,24584.0,vasco da gama,ec bahia,Vanderlei Luxemburgo,Roger Machado,15.0,8.0,16200000.0,13550000.0,27.2,27.9,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,derrota,casa,
2019,9/22/2019,20,Estádio São Januário,Anderson Daronco,17427.0,24584.0,vasco da gama,athletico-pr,Vanderlei Luxemburgo,Tiago Nunes,12.0,11.0,14550000.0,19150000.0,26.6,26.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,empate,casa,
2019,10/5/2019,23,Estádio São Januário,Savio Pereira Sampaio,17083.0,24584.0,vasco da gama,santos fc,Vanderlei Luxemburgo,Jorge Sampaoli,13.0,3.0,20650000.0,24600000.0,26.4,26.7,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,derrota,casa,
2019,10/13/2019,25,Estádio São Januário,Daniel Nobre Bins,12285.0,24584.0,vasco da gama,fortaleza,Vanderlei Luxemburgo,Rogério Ceni,14.0,13.0,21150000.0,9650000.0,25.9,30.1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2019,10/17/2019,26,Estádio São Januário,Flavio Rodrigues de Souza,16604.0,24584.0,vasco da gama,botafogo,Vanderlei Luxemburgo,Alberto Valentim,12.0,13.0,15450000.0,16750000.0,26.4,28.1,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,vitoria,casa,
2019,10/31/2019,29,Estádio São Januário,Wilton Sampaio,15254.0,24584.0,vasco da gama,grêmio,Vanderlei Luxemburgo,Renato Gaúcho,11.0,7.0,19900000.0,54400000.0,26.1,30.7,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,derrota,casa,
2019,11/6/2019,31,Estádio São Januário,Rafael Traci,8492.0,24584.0,vasco da gama,palmeiras,Vanderlei Luxemburgo,Mano Menezes,11.0,2.0,21450000.0,34750000.0,29.0,28.8,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,derrota,casa,
2019,11/18/2019,33,Estádio São Januário,Paulo Roberto Alves Júnior,18620.0,24584.0,vasco da gama,goiás ec,Vanderlei Luxemburgo,Ney Franco,11.0,10.0,17250000.0,7650000.0,27.2,27.7,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,empate,casa,
2019,12/2/2019,36,Estádio São Januário,Wilton Sampaio,19796.0,24584.0,vasco da gama,cruzeiro,Vanderlei Luxemburgo,Adilson Batista,12.0,17.0,17450000.0,17700000.0,27.5,28.4,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2019,5/27/2019,6,Estádio Governador Plácido Castelo,Anderson Daronco,28148.0,60326.0,fortaleza,vasco da gama,Rogério Ceni,Vanderlei Luxemburgo,14.0,20.0,8100000.0,10050000.0,27.9,25.7,1.0,1.0,0.0,0.0,2.0,5.0,8.0,12.0,12.0,8.0,0.0,1.0,0.0,0.0,2.0,1.0,8.0,10.0,empate,fora,1.0
2019,5/5/2019,3,Arena da Amazônia,Rodrigo D,25779.0,40000.0,vasco da gama,corinthians,Marcos Valadares,Fábio Carille,20.0,10.0,11150000.0,14500000.0,26.6,27.8,1.0,1.0,1.0,1.0,8.0,2.0,22.0,8.0,8.0,22.0,1.0,3.0,0.0,0.0,4.0,2.0,5.0,6.0,empate,casa,0.25
2019,12/8/2019,38,Estádio Jornalista Mário Filho,Pablo Ramón Goncalves Pinheiro,67395.0,72000.0,vasco da gama,chapecoense,Vanderlei Luxemburgo,Marquinhos Santos,13.0,19.0,16350000.0,7050000.0,28.1,30.2,1.0,1.0,0.0,0.0,7.0,2.0,18.0,16.0,15.0,17.0,1.0,6.0,1.0,0.0,24.0,9.0,11.0,4.0,empate,casa,0.041666666666666664
2019,7/13/2019,10,Arena do Grêmio,Rodolpho Toski Marques,11281.0,60540.0,grêmio,vasco da gama,Renato Gaúcho,Vanderlei Luxemburgo,11.0,15.0,28550000.0,13000000.0,26.7,27.2,2.0,1.0,0.0,1.0,4.0,6.0,15.0,12.0,13.0,16.0,3.0,5.0,1.0,1.0,7.0,4.0,3.0,3.0,derrota,fora,0.25
2019,10/11/2019,24,Estádio Aderbal Ramos da Silva,Paulo Roberto Alves Júnior,7401.0,17800.0,avaí fc,vasco da gama,Alberto Valentim,Vanderlei Luxemburgo,19.0,13.0,4150000.0,13550000.0,28.4,25.7,0.0,0.0,0.0,0.0,7.0,6.0,18.0,11.0,9.0,16.0,4.0,2.0,0.0,1.0,16.0,12.0,10.0,5.0,empate,fora,0.0
2019,6/2/2019,7,Estádio Olímpico Nilton Santos,Vinicius Gonçalves Dias Araujo,19503.0,46931.0,botafogo,vasco da gama,Eduardo Barroca,Vanderlei Luxemburgo,11.0,20.0,19650000.0,11850000.0,28.1,26.1,1.0,0.0,0.0,0.0,4.0,9.0,15.0,15.0,16.0,16.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,derrota,fora,0.0
2019,4/28/2019,1,Arena da Baixada,Luiz Flávio de Oliveira,12839.0,42372.0,athletico-pr,vasco da gama,Tiago Nunes,Marcos Valadares,3.0,18.0,17300000.0,9600000.0,26.7,25.1,4.0,1.0,2.0,0.0,4.0,0.0,14.0,15.0,16.0,15.0,5.0,7.0,1.0,1.0,10.0,6.0,7.0,8.0,derrota,fora,0.16666666666666666
2019,5/2/2019,2,Estádio São Januário,Raphael Claus,6745.0,24584.0,vasco da gama,atlético-mg,Marcos Valadares,Rodrigo Santana,18.0,8.0,10250000.0,22150000.0,25.4,30.0,1.0,2.0,0.0,0.0,8.0,4.0,12.0,9.0,10.0,12.0,2.0,2.0,0.0,1.0,3.0,4.0,10.0,1.0,derrota,casa,0.3333333333333333
2019,7/20/2019,11,Estádio São Januário,Bruno Arleu de Araújo,20904.0,24584.0,vasco da gama,fluminense,Vanderlei Luxemburgo,Fernando Diniz,17.0,15.0,15850000.0,38500000.0,27.4,26.4,2.0,1.0,0.0,1.0,3.0,2.0,26.0,22.0,23.0,30.0,1.0,3.0,4.0,1.0,5.0,2.0,5.0,3.0,vitoria,casa,0.4
2019,6/14/2019,9,Estádio São Januário,Flavio Rodrigues de Souza,19587.0,24584.0,vasco da gama,ceará sc,Vanderlei Luxemburgo,Enderson Moreira,18.0,12.0,15700000.0,9500000.0,25.1,29.1,1.0,0.0,0.0,0.0,5.0,1.0,15.0,17.0,19.0,17.0,2.0,9.0,2.0,2.0,10.0,2.0,2.0,4.0,vitoria,casa,0.1
2019,5/20/2019,5,Estádio São Januário,Ricardo Marques Ribeiro,13924.0,24584.0,vasco da gama,avaí fc,Vanderlei Luxemburgo,Geninho,20.0,19.0,17250000.0,5050000.0,27.1,26.6,1.0,1.0,0.0,0.0,5.0,10.0,16.0,16.0,19.0,19.0,7.0,1.0,3.0,3.0,2.0,8.0,4.0,5.0,empate,casa,0.5
2019,5/12/2019,4,Estádio Municipal Paulo Machado de Carvalho,Paulo Roberto Alves Júnior,12952.0,37000.0,santos fc,vasco da gama,Jorge Sampaoli,Marcos Valadares,4.0,20.0,65000000.0,11150000.0,26.3,27.0,3.0,0.0,2.0,0.0,8.0,5.0,18.0,11.0,15.0,19.0,4.0,6.0,1.0,4.0,9.0,4.0,10.0,5.0,derrota,fora,0.0
2019,9/29/2019,22,Neo Química Arena,Ricardo Marques Ribeiro,37360.0,49205.0,corinthians,vasco da gama,Fábio Carille,Vanderlei Luxemburgo,4.0,13.0,51650000.0,13050000.0,29.3,26.0,1.0,0.0,0.0,0.0,5.0,2.0,199.0,255.0,22.0,16.0,2.0,6.0,2.0,4.0,2.0,6.0,2.0,9.0,derrota,fora,0.0
2019,6/8/2019,8,Estádio São Januário,Héber Lopes,11046.0,24584.0,vasco da gama,internacional,Vanderlei Luxemburgo,Odair Hellmann,20.0,6.0,15700000.0,23400000.0,25.1,27.9,2.0,1.0,2.0,0.0,0.0,10.0,13.0,16.0,20.0,13.0,4.0,1.0,0.0,4.0,3.0,5.0,2.0,7.0,vitoria,casa,0.6666666666666666
2018,4/15/2018,1,Estádio São Januário,André Luiz de Freitas Castro,7197.0,24584.0,vasco da gama,atlético-mg,Zé Ricardo,Thiago Larghi,6.0,13.0,12950000.0,21850000.0,28.5,28.6,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,,vitoria,casa,
2018,5/6/2018,4,Estádio São Januário,Flavio Rodrigues de Souza,3311.0,24584.0,vasco da gama,américa-mg,Zé Ricardo,Enderson Moreira,7.0,3.0,11600000.0,9000000.0,28.0,29.0,4.0,1.0,0.0,1.0,,,,,,,,,,,,,,,vitoria,casa,
2018,5/13/2018,5,Estádio São Januário,Jean Pierre Goncalves Lima,3542.0,24584.0,vasco da gama,ec vitória,Zé Ricardo,Vágner Mancini,2.0,19.0,10550000.0,11080000.0,28.3,27.7,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,derrota,casa,
2018,5/31/2018,8,Estádio São Januário,Leandro Pedro Vuaden,4584.0,24584.0,vasco da gama,paraná,Zé Ricardo,Rogério Micale,12.0,20.0,9750000.0,7700000.0,25.7,25.2,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2018,6/3/2018,9,Estádio São Januário,Raphael Claus,9454.0,24584.0,vasco da gama,botafogo,Zé Ricardo,Alberto Valentim,10.0,14.0,13350000.0,14050000.0,27.8,26.7,1.0,2.0,0.0,2.0,,,,,,,,,,,,,,,derrota,casa,
2018,6/10/2018,11,Estádio São Januário,Savio Pereira Sampaio,8418.0,24584.0,vasco da gama,sport recife,,,12.0,2.0,,,,,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,vitoria,casa,
2018,7/20/2018,13,Estádio São Januário,Marcelo Aparecido Ribeiro de Souza,11901.0,24584.0,vasco da gama,fluminense,,,11.0,13.0,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,empate,casa,
2018,7/22/2018,14,Estádio São Januário,Igor Junior Benevenuto,8242.0,24584.0,vasco da gama,grêmio,,,11.0,4.0,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,vitoria,casa,
2018,4/22/2018,2,Arena Condá,Luiz Flávio de Oliveira,8675.0,22600.0,chapecoense,vasco da gama,Gilson Kleina,Zé Ricardo,20.0,6.0,15350000.0,13050000.0,28.7,29.1,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,empate,fora,
2018,8/5/2018,17,Estádio Cícero Pompeu de Toledo,Braulio da Silva Machado,53437.0,67428.0,são paulo,vasco da gama,,,2.0,12.0,,,,,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2018,6/7/2018,10,Estádio Governador Magalhães Pinto,Luiz Flávio de Oliveira,23725.0,57483.0,cruzeiro,vasco da gama,Mano Menezes,Valdir,2.0,12.0,22800000.0,9900000.0,30.8,26.7,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,empate,fora,
2018,6/14/2018,12,Estádio Beira-Rio,Raphael Claus,21589.0,56000.0,internacional,vasco da gama,,,5.0,10.0,,,,,3.0,1.0,2.0,0.0,,,,,,,,,,,,,,,derrota,fora,
2018,5/27/2018,7,Arena Fonte Nova,Rodolpho Toski Marques,15031.0,55000.0,ec bahia,vasco da gama,Guto Ferreira,Zé Ricardo,18.0,9.0,13250000.0,12750000.0,26.9,27.9,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,derrota,fora,
